OrderID,ProductID,Quantity,Price,OrderDate
4711,107,2,21.65,2022-04-28
4712,102,2,11.45,2023-02-22
4713,102,3,18.79,2021-11-11
4714,105,1,10.56,2021-12-14
4715,103,3,24.06,2023-11-04
4716,107,3,13.65,2023-12-08
4717,106,5,23.56,2021-10-16
4718,105,5,29.3,2023-01-27
4719,104,2,25.38,2023-06-11
4720,107,5,25.82,2022-01-11
4721,103,5,24.27,2021-04-20
4722,102,4,10.74,2022-08-08
4723,105,2,18.4,2021-07-01
4724,104,3,13.38,2022-08-25
4725,106,4,14.1,2023-10-04
4726,106,1,24.77,2022-05-27
4727,101,5,17.68,2023-06-23
4728,107,4,18.78,2022-03-30
4729,103,3,28.91,2023-12-16
4730,104,1,23.42,2022-03-04
4731,106,3,22.09,2024-01-29
4732,101,3,15.96,2023-12-19
4733,105,2,26.5,2022-12-22
4734,106,1,26.44,2022-03-23
4735,101,5,10.73,2023-03-01
4736,101,3,20.55,2022-09-11
4737,105,3,28.31,2021-07-28
4738,103,3,29.29,2021-10-28
4739,104,4,18.62,2021-09-27
4740,105,2,15.47,2023-07-23
4741,105,4,16.9,2023-07-28
4742,101,3,16.67,2023-06-20
4743,104,5,10.66,2021-02-26
4744,104,2,10.92,2021-11-27
4745,103,3,26.55,2023-06-19
4746,103,1,13.82,2023-02-23
4747,103,1,11.12,2022-02-27
4748,107,4,19.86,2023-02-16
4749,106,2,27.01,2021-09-22
4750,105,5,22.49,2023-06-13
4751,103,2,10.32,2023-07-22
4752,101,2,24.8,2022-04-14
4753,106,2,19.39,2021-08-18
4754,106,4,17.85,2023-06-06
4755,104,1,16.35,2022-01-29
4756,107,5,15.3,2021-11-01
4757,105,5,28.7,2023-10-30
4758,106,5,16.58,2022-04-26
4759,106,5,15.9,2023-05-05
4760,103,5,26.33,2021-05-22
4761,106,2,29.11,2021-07-10
4762,104,1,15.69,2022-07-23
4763,101,3,10.9,2021-06-13
4764,103,2,24.29,2021-03-07
4765,106,3,27.44,2021-02-17
4766,102,4,12.53,2022-09-06
4767,103,5,21.28,2023-04-15
4768,106,3,15.6,2023-12-19
4769,105,3,16.5,2023-01-07
4770,107,3,26.61,2022-01-02
4771,101,2,18.42,2021-05-17
4772,107,5,22.02,2022-01-25
4773,102,4,13.02,2023-11-14
4774,102,3,25.07,2021-06-23
4775,101,4,29.27,2023-04-29
4776,105,1,18.77,2023-04-14
4777,106,3,19.89,2021-07-25
4778,103,5,11.34,2021-07-31
4779,104,3,29.08,2023-10-19
4780,106,5,18.08,2021-06-18
4781,102,5,17.76,2023-02-17
4782,107,2,25.12,2023-09-27
4783,104,5,25.94,2021-09-11
4784,106,1,23.27,2021-04-30
4785,107,5,21.09,2021-02-24
4786,104,3,18.92,2023-07-24
4787,104,4,24.42,2022-05-31
4788,101,5,18.57,2022-12-06
4789,106,5,14.53,2022-05-18
4790,102,1,25.82,2022-07-28
4791,106,1,17.66,2021-10-02
4792,105,1,15.75,2023-12-10
4793,103,5,25.5,2023-07-07
4794,104,4,21.19,2023-04-17
4795,103,1,12.24,2023-01-24
4796,102,1,10.99,2021-08-17
4797,107,2,12.03,2022-08-17
4798,101,3,21.0,2023-08-02
4799,103,1,23.47,2022-03-22
4800,107,5,21.76,2022-05-08
4801,105,5,20.72,2022-02-04
4802,101,1,23.78,2023-06-30
4803,106,5,26.63,2022-09-13
4804,105,1,10.94,2021-11-02
4805,103,2,14.09,2023-04-21
4806,104,2,22.0,2021-07-13
4807,106,4,17.72,2022-03-30
4808,104,2,29.14,2021-09-14
4809,106,5,15.01,2023-12-31
4810,103,4,17.39,2021-02-25
4811,104,5,20.4,2023-11-10
4812,104,1,10.2,2022-09-20
4813,106,3,28.77,2022-10-25
4814,101,2,16.25,2022-11-19
4815,103,2,17.14,2023-10-12
4816,106,2,17.82,2022-08-21
4817,105,4,19.46,2023-12-09
4818,107,2,24.57,2022-02-17
4819,107,1,26.41,2023-06-11
4820,107,4,26.46,2021-07-10
4821,103,4,26.92,2022-11-09
4822,107,5,10.87,2021-08-12
4823,107,2,15.37,2021-07-01
4824,105,4,29.49,2023-07-13
4825,104,5,17.04,2022-12-18
4826,101,2,27.22,2021-10-18
4827,104,1,24.19,2023-07-23
4828,104,1,11.82,2021-10-30
4829,102,1,14.16,2022-02-17
4830,105,2,13.3,2022-10-16
4831,104,3,25.77,2021-02-16
4832,106,4,15.94,2023-10-19
4833,102,5,29.57,2022-03-28
4834,104,5,28.96,2023-12-14
4835,101,1,21.07,2021-11-01
4836,107,1,19.22,2022-08-13
4837,107,1,27.46,2021-10-29
4838,105,1,29.93,2023-09-05
4839,107,1,28.44,2023-10-26
4840,103,3,21.55,2023-06-05
4841,105,5,16.13,2022-07-02
4842,104,4,24.32,2021-12-24
4843,102,2,11.32,2023-05-17
4844,102,5,27.65,2021-04-02
4845,103,4,21.21,2023-03-15
4846,107,1,13.68,2021-06-16
4847,105,1,26.44,2023-03-11
4848,101,4,29.14,2022-04-08
4849,102,1,16.29,2021-03-01
4850,101,5,22.6,2021-05-09
4851,101,3,27.06,2023-06-06
4852,103,1,10.25,2023-06-21
4853,101,4,14.93,2022-05-01
4854,101,2,18.5,2023-07-13
4855,104,2,25.31,2024-01-26
4856,103,2,15.56,2023-01-13
4857,105,4,25.0,2022-07-12
4858,101,3,17.14,2022-10-27
4859,102,2,27.24,2023-12-13
4860,105,3,18.53,2022-11-13
4861,102,3,16.53,2021-12-17
4862,102,5,24.98,2022-11-22
4863,105,4,17.66,2022-11-20
4864,102,2,29.95,2023-03-04
4865,106,5,10.78,2021-11-04
4866,103,3,16.24,2023-11-07
4867,105,1,10.96,2022-11-04
4868,101,1,23.47,2021-02-26
4869,106,2,29.95,2023-07-03
4870,101,3,25.56,2023-09-11
4871,104,4,11.33,2021-03-03
4872,105,5,26.14,2024-02-02
4873,106,2,23.68,2023-02-09
4874,106,5,23.87,2023-10-23
4875,104,1,19.33,2023-02-20
4876,101,1,11.47,2021-11-01
4877,107,4,27.57,2023-05-13
4878,102,4,21.07,2022-05-25
4879,105,2,27.15,2023-03-13
4880,103,1,19.05,2021-02-18
4881,101,3,12.84,2021-04-14
4882,107,5,13.08,2022-04-12
4883,104,3,19.86,2023-12-16
4884,103,5,15.28,2021-10-31
4885,103,5,13.91,2023-12-25
4886,104,1,15.64,2022-11-23
4887,105,1,17.03,2024-01-15
4888,103,5,29.38,2021-05-19
4889,107,5,27.26,2021-10-20
4890,102,5,16.28,2022-06-06
4891,106,5,14.74,2021-09-30
4892,107,4,29.24,2023-11-19
4893,102,4,19.3,2022-08-19
4894,103,2,29.51,2021-11-02
4895,102,2,22.2,2021-05-28
4896,104,5,24.58,2023-08-04
4897,101,2,26.61,2023-03-16
4898,105,2,12.3,2023-01-28
4899,107,2,27.99,2022-05-15
4900,104,5,24.92,2023-02-09
4901,102,2,26.8,2022-10-19
4902,102,3,29.92,2021-09-02
4903,102,4,16.28,2022-12-10
4904,104,3,16.29,2023-08-04
4905,103,2,17.88,2022-09-11
4906,101,4,12.36,2023-03-19
4907,103,3,17.64,2022-09-19
4908,103,2,10.02,2021-07-09
4909,105,5,14.07,2021-08-16
4910,105,2,29.04,2024-01-12
4911,105,3,28.97,2023-09-06
4912,106,3,23.79,2023-09-23
4913,101,1,18.29,2022-06-16
4914,101,3,12.7,2022-11-01
4915,103,3,20.23,2021-04-24
4916,107,4,27.63,2023-12-12
4917,107,1,19.27,2022-04-03
4918,101,3,18.39,2023-06-10
4919,105,4,10.38,2022-08-14
4920,106,3,11.88,2022-11-02
4921,103,4,27.11,2024-01-24
4922,105,2,15.25,2021-12-08
4923,105,4,29.97,2021-09-21
4924,104,4,17.65,2023-06-14
4925,107,2,19.61,2024-02-11
4926,106,4,21.39,2023-06-09
4927,104,5,28.85,2021-12-24
4928,104,5,26.92,2022-01-05
4929,106,3,24.2,2021-07-08
4930,104,2,20.05,2023-09-15
4931,107,3,11.35,2022-10-25
4932,107,2,22.94,2022-11-04
4933,102,2,19.91,2021-06-13
4934,104,3,10.25,2022-11-21
4935,103,1,25.76,2022-11-06
4936,107,2,12.65,2023-09-15
4937,106,5,15.43,2021-08-21
4938,107,1,22.29,2024-01-25
4939,101,2,19.24,2021-05-22
4940,104,2,17.28,2023-05-02
4941,104,4,17.58,2021-05-23
4942,101,2,23.91,2024-02-08
4943,102,1,14.82,2021-09-02
4944,103,1,11.64,2023-06-25
4945,105,4,25.76,2022-03-14
4946,106,3,18.27,2023-02-19
4947,102,1,19.29,2023-12-28
4948,103,5,19.13,2023-02-10
4949,107,5,24.63,2022-07-02
4950,104,5,21.73,2023-02-28
4951,107,3,20.62,2023-11-13
4952,103,5,17.54,2023-08-21
4953,106,5,25.65,2022-10-16
4954,102,1,25.02,2022-12-27
4955,103,3,16.9,2022-02-20
4956,106,2,21.23,2023-06-28
4957,106,4,20.29,2021-12-17
4958,101,3,13.49,2023-03-03
4959,103,1,19.45,2021-09-17
4960,105,3,23.34,2022-08-11
4961,103,2,27.97,2021-08-17
4962,103,3,25.34,2022-08-31
4963,102,3,14.47,2022-04-23
4964,104,2,20.5,2023-09-25
4965,105,1,29.84,2022-08-13
4966,101,3,29.14,2021-07-13
4967,107,4,15.16,2021-04-20
4968,104,1,12.53,2022-04-30
4969,103,1,13.28,2023-12-13
4970,105,1,28.88,2021-04-01
4971,101,2,17.49,2022-09-27
4972,101,2,24.63,2022-02-16
4973,103,3,27.73,2022-10-30
4974,106,2,17.05,2023-02-25
4975,101,2,18.95,2021-06-06
4976,107,1,29.89,2022-03-26
4977,102,5,28.71,2022-10-13
4978,106,4,10.68,2021-03-15
4979,103,4,17.6,2021-08-02
4980,103,5,15.47,2023-11-26
4981,106,2,28.64,2023-09-27
4982,103,2,18.53,2022-12-29
4983,105,4,12.56,2021-11-04
4984,101,2,23.93,2022-09-10
4985,103,3,27.79,2024-02-13
4986,106,3,23.64,2024-02-03
4987,101,2,18.04,2023-02-04
4988,105,2,20.63,2022-07-08
4989,101,3,23.86,2022-12-04
4990,104,4,26.3,2022-10-16
4991,105,3,22.45,2023-01-12
4992,102,1,21.16,2022-12-06
4993,107,1,28.25,2022-07-23
4994,106,3,27.68,2021-06-07
4995,102,3,15.89,2023-11-07
4996,101,3,27.57,2021-11-14
4997,101,4,10.28,2023-10-08
4998,103,1,20.61,2022-06-09
4999,101,1,24.13,2022-12-02
5000,103,5,27.24,2023-04-29
5001,106,3,13.85,2022-06-21
5002,105,5,17.79,2021-08-11
5003,102,3,20.26,2021-09-21
5004,103,2,27.18,2023-06-04
5005,102,5,29.33,2023-09-09
5006,105,3,11.95,2022-07-17
5007,101,3,28.8,2022-02-09
5008,101,4,13.1,2022-03-16
5009,101,3,29.86,2024-01-11
5010,103,3,10.74,2021-04-14
5011,107,1,25.32,2021-05-18
5012,104,1,14.03,2023-01-12
5013,102,3,25.97,2021-11-13
5014,107,1,12.75,2021-11-11
5015,104,2,12.01,2021-05-14
5016,103,4,13.86,2021-07-08
5017,106,1,21.37,2023-04-11
5018,103,1,11.99,2022-12-08
5019,101,5,24.89,2023-03-06
5020,104,4,10.71,2021-06-09
5021,105,3,24.59,2022-02-01
5022,101,2,19.36,2022-10-18
5023,104,5,21.34,2022-07-07
5024,101,5,29.59,2021-08-27
5025,104,1,20.17,2023-03-27
5026,107,3,27.82,2022-07-19
5027,103,4,26.22,2022-01-14
5028,104,5,18.49,2021-09-20
5029,103,2,24.13,2021-07-28
5030,107,1,27.29,2023-03-12
5031,102,4,28.06,2023-03-23
5032,101,3,29.22,2021-07-30
5033,107,2,14.94,2022-11-26
5034,106,4,15.13,2023-10-22
5035,106,2,12.74,2021-06-02
5036,105,1,21.22,2022-11-08
5037,102,4,15.19,2021-11-22
5038,103,4,16.88,2023-11-04
5039,107,2,16.91,2022-05-24
5040,107,2,29.97,2021-04-30
5041,106,2,25.42,2023-08-07
5042,104,3,26.65,2022-01-07
5043,105,1,11.81,2022-02-19
5044,101,1,15.12,2022-08-19
5045,104,5,11.5,2021-04-01
5046,104,3,21.36,2021-05-30
5047,103,3,17.33,2021-08-08
5048,106,1,18.39,2023-03-01
5049,104,2,16.15,2022-11-30
5050,102,2,10.54,2021-09-10
5051,106,3,14.55,2022-08-28
5052,101,3,20.79,2022-03-03
5053,103,5,15.68,2021-05-30
5054,107,4,14.8,2022-01-19
5055,102,5,13.96,2022-10-11
5056,101,4,25.34,2023-08-07
5057,105,3,22.63,2021-06-09
5058,106,2,14.56,2021-06-18
5059,107,4,23.86,2022-09-23
5060,102,4,29.13,2023-06-15
5061,107,5,17.62,2023-05-29
5062,101,3,26.34,2022-11-14
5063,106,5,13.89,2022-03-30
5064,106,3,10.52,2024-01-21
5065,101,2,19.83,2021-04-30
5066,106,3,25.91,2022-11-03
5067,102,3,24.48,2022-12-10
5068,103,4,20.1,2022-05-23
5069,105,1,17.72,2023-10-27
5070,106,4,28.86,2022-05-15
5071,103,5,24.2,2022-09-11
5072,103,5,21.51,2021-08-01
5073,106,3,11.56,2022-09-12
5074,104,2,29.88,2023-12-04
5075,107,3,11.87,2023-08-04
5076,105,4,28.53,2022-05-20
5077,102,2,25.45,2022-06-23
5078,103,5,14.01,2022-09-28
5079,101,5,24.64,2021-11-19
5080,105,3,19.26,2023-06-11
5081,102,5,22.87,2022-11-01
5082,102,1,24.36,2022-07-09
5083,102,3,26.33,2022-04-23
5084,102,3,28.79,2022-07-02
5085,107,1,10.2,2023-08-27
5086,107,1,24.73,2023-05-22
5087,103,3,26.06,2024-01-28
5088,101,1,28.45,2022-07-31
5089,103,4,16.18,2022-04-05
5090,102,4,25.57,2021-11-13
5091,106,5,21.67,2022-10-03
5092,105,1,26.23,2021-07-07
5093,102,1,25.02,2022-02-24
5094,105,4,15.75,2023-08-31
5095,101,2,22.22,2022-05-07
5096,103,4,25.37,2022-04-13
5097,104,4,14.81,2024-01-30
5098,104,2,11.93,2023-08-16
5099,103,2,22.06,2021-06-01
5100,102,5,21.72,2021-03-31
5101,101,1,27.74,2023-06-06
5102,107,2,17.12,2021-08-28
5103,101,3,29.79,2022-12-09
5104,102,2,14.7,2021-07-11
5105,105,5,24.82,2023-01-15
5106,101,4,11.57,2023-08-28
5107,102,5,14.14,2022-10-21
5108,101,5,14.69,2023-11-13
5109,102,5,16.11,2021-09-23
5110,103,3,22.29,2023-10-14
5111,104,4,17.12,2022-07-08
5112,106,1,21.14,2023-11-27
5113,102,4,11.28,2021-05-17
5114,101,5,26.19,2023-08-27
5115,103,1,23.46,2023-07-05
5116,106,4,22.52,2021-09-22
5117,106,4,24.31,2021-10-05
5118,102,5,14.92,2021-06-30
5119,106,2,26.84,2022-09-17
5120,103,2,29.56,2023-12-28
5121,106,5,25.72,2023-05-16
5122,104,3,15.34,2022-07-24
5123,103,2,21.22,2023-05-05
5124,103,2,10.69,2023-05-15
5125,107,5,25.5,2023-09-30
5126,101,4,21.82,2023-02-20
5127,105,2,22.63,2022-11-13
5128,106,1,12.49,2022-02-13
5129,105,3,14.91,2022-10-13
5130,105,1,17.92,2022-03-28
5131,105,5,12.7,2022-09-03
5132,101,5,24.88,2024-01-15
5133,107,5,14.36,2022-07-03
5134,105,1,14.42,2023-08-27
5135,104,1,28.81,2021-04-05
5136,103,3,21.53,2022-08-03
5137,101,1,23.12,2022-03-12
5138,104,1,24.98,2022-03-20
5139,102,5,26.49,2023-10-03
5140,106,1,11.99,2023-05-15
5141,101,1,22.8,2023-10-27
5142,105,3,17.69,2022-05-07
5143,102,5,14.08,2023-01-20
5144,103,3,28.14,2022-08-25
5145,103,4,14.47,2023-06-06
5146,107,4,23.77,2022-10-11
5147,104,2,25.8,2023-04-27
5148,107,5,26.95,2021-08-10
5149,105,4,13.08,2023-12-24
5150,104,2,18.37,2022-10-04
5151,105,1,13.54,2023-02-28
5152,104,5,26.39,2023-01-01
5153,102,3,28.76,2022-11-23
5154,104,3,26.06,2022-03-26
5155,103,4,22.95,2022-08-13
5156,104,1,10.49,2021-07-18
5157,107,4,28.49,2021-03-15
5158,107,3,21.15,2021-08-06
5159,107,4,22.06,2021-10-06
5160,103,2,26.29,2023-02-17
5161,104,3,20.68,2022-12-05
5162,105,4,20.0,2021-05-24
5163,106,4,22.81,2021-08-20
5164,104,2,18.78,2023-12-29
5165,102,5,12.68,2022-10-15
5166,107,3,29.74,2022-06-15
5167,103,5,25.22,2023-03-19
5168,106,3,24.7,2023-03-22
5169,107,3,12.86,2022-10-24
5170,106,2,13.18,2023-10-17
5171,101,1,23.02,2024-01-27
5172,107,4,11.57,2022-02-28
5173,102,3,25.69,2022-03-20
5174,103,4,16.96,2023-08-24
5175,103,4,18.26,2021-07-17
5176,101,4,20.88,2023-10-26
5177,103,3,13.16,2024-01-26
5178,101,3,12.25,2021-05-20
5179,105,4,17.59,2021-08-31
5180,103,3,25.96,2021-04-11
5181,101,5,15.0,2023-02-05
5182,107,1,11.58,2021-07-06
5183,106,3,21.17,2021-09-28
5184,104,5,19.5,2021-04-14
5185,101,4,18.12,2021-05-11
5186,104,2,10.26,2021-10-17
5187,107,3,12.0,2024-01-16
5188,104,4,26.31,2022-11-30
5189,103,1,10.3,2022-02-26
5190,104,2,29.84,2022-10-21
5191,107,1,29.81,2021-04-04
5192,101,4,17.26,2023-03-30
5193,101,4,11.8,2022-09-10
5194,106,1,24.74,2023-05-09
5195,104,5,23.72,2022-12-22
5196,107,2,28.74,2022-08-04
5197,103,4,13.4,2023-12-09
5198,101,4,10.68,2023-05-18
5199,102,3,24.84,2023-01-24
5200,102,5,27.54,2022-10-27
5201,105,1,29.8,2021-11-19
5202,102,1,19.38,2023-11-09
5203,105,1,17.28,2021-08-19
5204,105,2,21.57,2022-08-01
5205,105,5,17.16,2022-11-13
5206,102,4,24.88,2022-11-10
5207,102,1,19.02,2023-12-12
5208,103,3,17.31,2023-05-15
5209,104,1,17.89,2021-11-02
5210,101,2,18.59,2023-01-01
5211,105,4,25.12,2023-07-21
5212,103,3,15.21,2023-06-13
5213,105,3,17.54,2022-08-11
5214,101,3,17.39,2022-11-03
5215,107,3,18.91,2022-01-20
5216,106,4,22.97,2022-01-05
5217,105,2,15.69,2022-12-24
5218,101,3,17.26,2022-01-27
5219,107,3,17.18,2023-05-18
5220,105,4,15.69,2021-07-15
5221,107,5,19.64,2021-04-28
5222,104,4,15.49,2023-10-12
5223,102,4,18.63,2023-02-21
5224,101,5,12.19,2022-12-29
5225,103,3,13.47,2024-01-30
5226,107,3,11.07,2024-02-12
5227,103,4,18.28,2022-10-16
5228,107,3,17.91,2021-11-21
5229,102,1,19.53,2021-04-28
5230,101,3,20.39,2023-01-30
5231,106,2,14.88,2022-05-23
5232,103,2,23.31,2021-09-16
5233,106,1,11.24,2021-12-24
5234,101,2,11.32,2023-03-03
5235,101,2,23.15,2023-06-24
5236,104,3,27.11,2021-08-27
5237,102,4,21.18,2021-07-13
5238,101,5,16.03,2023-09-03
5239,102,3,18.96,2022-07-26
5240,105,2,20.78,2022-01-03
5241,104,1,16.66,2021-06-06
5242,104,4,28.6,2023-06-14
5243,105,2,24.41,2023-12-19
5244,103,2,17.77,2022-07-30
5245,103,5,10.17,2023-10-28
5246,101,2,11.35,2023-09-20
5247,106,4,11.88,2023-09-03
5248,101,3,29.39,2022-02-22
5249,107,1,16.04,2022-06-26
5250,105,4,11.94,2022-03-30
5251,101,4,10.87,2022-01-09
5252,104,4,20.93,2023-11-16
5253,101,3,16.82,2023-12-11
5254,105,5,24.25,2023-03-01
5255,102,1,18.32,2022-05-02
5256,102,3,25.78,2023-04-21
5257,106,2,10.59,2021-03-09
5258,101,1,12.37,2021-11-08
5259,106,1,17.06,2022-05-15
5260,105,4,13.39,2022-10-07
5261,106,2,15.49,2022-10-10
5262,107,4,13.16,2023-03-11
5263,105,1,22.99,2022-11-05
5264,104,2,27.64,2022-06-02
5265,102,4,29.44,2022-03-22
5266,106,1,25.24,2022-10-07
5267,101,4,12.72,2022-12-08
5268,104,5,14.61,2023-05-30
5269,103,2,18.06,2021-09-25
5270,107,1,11.53,2023-03-24
5271,107,3,20.09,2022-04-07
5272,107,4,21.57,2021-08-27
5273,105,3,17.63,2023-11-07
5274,106,3,24.6,2021-04-25
5275,102,3,22.35,2021-05-17
5276,103,1,14.06,2021-10-02
5277,104,1,21.84,2023-04-08
5278,101,1,10.91,2024-02-07
5279,106,2,17.2,2022-10-30
5280,102,1,19.71,2022-08-30
5281,107,2,27.09,2021-09-30
5282,101,5,24.5,2022-10-06
5283,105,1,14.65,2022-01-03
5284,102,1,21.72,2021-02-27
5285,102,3,10.97,2022-04-05
5286,106,1,24.4,2023-02-03
5287,106,3,19.66,2023-12-28
5288,107,2,22.9,2022-02-11
5289,106,2,13.78,2022-08-02
5290,105,5,20.05,2021-04-27
5291,105,2,16.42,2023-03-26
5292,105,3,25.03,2021-09-05
5293,104,1,16.41,2022-07-14
5294,107,4,24.03,2021-06-03
5295,103,4,25.9,2022-06-09
5296,106,3,15.06,2021-05-31
5297,106,5,13.77,2022-02-14
5298,102,1,23.83,2023-05-20
5299,107,2,11.08,2022-07-13
5300,106,1,20.33,2023-07-23
5301,107,5,12.65,2021-09-27
5302,102,1,23.51,2023-05-12
5303,101,4,23.91,2023-12-20
5304,104,3,17.6,2022-07-01
5305,104,2,22.99,2022-09-13
5306,102,2,20.15,2021-04-12
5307,106,4,21.24,2023-04-08
5308,105,3,22.92,2021-02-22
5309,105,1,17.92,2022-07-14
5310,107,3,26.66,2021-04-03
5311,101,2,19.32,2021-11-11
5312,105,3,19.77,2021-11-14
5313,103,2,23.3,2022-11-05
5314,107,1,16.38,2023-06-06
5315,104,2,14.59,2021-06-03
5316,101,5,26.61,2024-01-28
5317,103,3,29.54,2023-09-20
5318,101,4,20.01,2021-11-10
5319,102,4,13.07,2021-05-03
5320,104,1,11.55,2023-05-27
5321,107,2,25.81,2022-03-10
5322,107,5,18.18,2022-01-23
5323,105,4,15.83,2022-05-02
5324,101,2,23.21,2024-02-15
5325,101,4,24.08,2023-05-15
5326,106,2,10.28,2021-09-22
5327,104,1,10.64,2023-08-18
5328,105,3,11.68,2024-01-25
5329,103,1,14.98,2023-04-29
5330,106,1,23.73,2022-01-12
5331,103,5,29.43,2022-06-23
5332,104,4,26.29,2021-12-18
5333,102,3,12.97,2022-12-28
5334,104,5,24.75,2021-03-27
5335,103,5,11.59,2021-03-18
5336,101,5,28.85,2022-05-28
5337,105,1,15.04,2023-12-30
5338,106,5,18.45,2022-08-19
5339,103,3,18.06,2021-04-03
5340,107,5,22.88,2023-03-17
5341,101,4,18.62,2022-05-25
5342,104,2,19.8,2022-12-10
5343,104,4,25.92,2021-04-20
5344,101,5,19.32,2023-01-04
5345,107,5,21.39,2021-06-15
5346,101,3,10.79,2023-03-27
5347,101,4,25.49,2021-07-31
5348,104,2,28.71,2022-10-25
5349,107,1,25.74,2023-05-16
5350,101,2,10.16,2021-07-27
5351,102,2,24.61,2021-09-14
5352,103,1,17.6,2024-01-30
5353,102,5,24.01,2023-04-05
5354,104,4,11.49,2022-05-13
5355,107,1,20.2,2022-12-09
5356,105,3,16.59,2022-01-29
5357,104,3,13.07,2021-04-14
5358,104,2,15.85,2021-11-20
5359,107,4,11.81,2023-04-19
5360,107,1,21.18,2022-04-02
5361,104,3,25.76,2023-09-07
5362,102,5,21.9,2022-03-07
5363,103,1,19.88,2022-10-15
5364,101,3,18.58,2021-06-29
5365,104,1,16.97,2023-07-11
5366,102,4,22.69,2022-11-01
5367,105,2,14.41,2021-11-21
5368,106,3,22.18,2022-01-01
5369,105,2,28.65,2021-04-30
5370,101,3,20.09,2023-05-04
5371,101,2,21.24,2022-10-16
5372,107,3,23.12,2023-01-20
5373,104,3,11.94,2023-08-21
5374,106,5,12.51,2021-02-18
5375,102,1,20.44,2023-02-03
5376,107,4,11.8,2023-08-03
5377,105,3,16.41,2023-04-26
5378,107,1,13.28,2023-12-16
5379,104,5,12.57,2022-04-08
5380,101,4,19.28,2021-12-08
5381,105,1,23.19,2023-03-29
5382,104,1,10.18,2021-07-13
5383,104,2,28.64,2023-05-09
5384,103,5,27.81,2023-09-30
5385,103,5,10.74,2022-08-04
5386,107,3,13.55,2022-08-14
5387,103,2,17.11,2023-12-15
5388,105,3,23.2,2022-05-01
5389,101,1,10.85,2022-08-21
5390,102,2,28.46,2022-10-20
5391,103,3,10.25,2021-04-21
5392,103,4,21.37,2021-06-19
5393,102,4,18.27,2022-09-22
5394,106,1,26.33,2021-05-26
5395,102,3,29.25,2022-08-04
5396,104,3,16.63,2023-11-26
5397,102,1,27.62,2023-05-10
5398,107,5,26.49,2022-11-25
5399,102,5,24.96,2021-09-22
5400,106,2,26.41,2021-12-05
5401,107,3,12.68,2023-12-12
5402,101,5,25.03,2023-05-21
5403,103,5,29.68,2021-08-26
5404,102,2,18.77,2022-12-02
5405,104,1,26.88,2022-06-06
5406,101,3,17.63,2022-08-12
5407,104,2,19.14,2021-05-11
5408,107,1,22.96,2021-07-27
5409,107,3,17.13,2022-08-11
5410,102,3,19.1,2024-01-01
5411,105,1,14.47,2023-08-28
5412,102,1,27.13,2023-04-26
5413,104,5,29.68,2023-09-27
5414,102,1,29.82,2023-01-07
5415,102,4,16.98,2023-08-14
5416,102,3,12.44,2021-05-23
5417,102,4,24.15,2024-01-27
5418,106,2,23.45,2023-04-25
5419,103,5,18.73,2023-01-26
5420,105,2,23.27,2022-12-01
5421,103,2,12.44,2022-11-22
5422,101,3,15.2,2022-10-09
5423,101,1,10.92,2022-12-17
5424,103,5,23.58,2023-07-26
5425,106,4,26.01,2022-08-05
5426,102,3,25.94,2022-10-29
5427,106,3,16.09,2023-02-23
5428,104,2,10.94,2024-01-11
5429,103,2,20.33,2021-05-25
5430,103,2,11.59,2022-08-11
5431,105,2,22.9,2022-05-01
5432,105,2,28.0,2021-07-05
5433,103,3,19.74,2021-03-31
5434,106,2,26.05,2022-03-03
5435,106,3,13.02,2021-08-18
5436,106,2,24.15,2022-10-15
5437,102,1,12.69,2022-02-12
5438,105,5,20.99,2022-07-18
5439,102,5,27.7,2022-07-16
5440,101,3,29.02,2023-11-25
5441,107,2,19.83,2023-09-21
5442,102,1,22.82,2021-07-09
5443,103,4,16.87,2022-09-14
5444,105,5,29.9,2023-06-28
5445,106,3,17.72,2021-09-19
5446,101,5,14.49,2023-04-23
5447,101,5,29.35,2021-03-28
5448,107,4,18.33,2021-03-22
5449,106,1,27.47,2023-02-07
5450,107,3,29.14,2021-10-09
5451,107,2,29.18,2021-12-01
5452,107,1,14.72,2022-08-27
5453,106,3,25.71,2021-11-09
5454,105,4,12.37,2021-06-06
5455,107,2,27.54,2023-02-05
5456,102,4,24.29,2021-09-26
5457,107,1,27.06,2023-05-20
5458,105,2,28.69,2021-06-23
5459,101,3,10.23,2023-04-04
5460,102,3,14.96,2021-06-02
5461,105,3,15.25,2023-06-06
5462,107,3,17.13,2021-05-11
5463,107,4,29.95,2022-04-17
5464,101,2,26.71,2022-07-27
5465,103,3,10.89,2024-01-04
5466,107,4,27.88,2021-05-02
5467,101,1,13.59,2022-11-09
5468,102,4,22.55,2021-02-22
5469,102,3,16.16,2022-11-06
5470,106,1,11.05,2022-03-26
5471,104,5,25.43,2021-11-17
5472,107,5,22.46,2022-07-06
5473,107,5,17.12,2021-08-01
5474,104,1,20.66,2023-07-24
5475,107,3,14.24,2022-02-23
5476,105,4,20.93,2022-07-23
5477,102,2,24.67,2023-07-23
5478,103,4,19.08,2021-09-11
5479,104,3,20.53,2023-07-08
5480,101,3,10.27,2021-08-17
5481,107,2,26.26,2023-12-16
5482,101,1,17.61,2021-10-19
5483,102,3,29.12,2023-04-21
5484,106,2,16.7,2023-05-14
5485,101,3,15.77,2024-02-12
5486,105,2,24.07,2022-09-19
